ProductID,ProductName,Category,Brand,SupplierID,CostPrice,SellingPrice,StockQuantity,Rating,Warranty,Weight(kg),LaunchDate,Profit,Discount
101730,Logitech Speaker,Electronics,Logitech,5101,11712,17936.33,267,4.7,2 Years,19.33,2020-08-11,6224.33,0
100992,LG Monitor,Electronics,LG,5287,27507,37828.94,129,4.9,1 Year,13.56,2020-04-25,10321.94,30
100877,Nike Refrigerator,Home Appliances,Nike,5233,19177,27418.99,35,2.6,3 Years,0.53,2022-08-31,8241.99,20
100774,Canon Office Desk,Furniture,Canon,5250,43204,68387.69,308,3.3,3 Years,10.95,2023-06-06,25183.69,15
101220,LG Mixer Grinder,Home Appliances,LG,5280,49582,68482.89,250,3.7,6 Months,9.79,2024-06-01,18900.89,25
101923,HP Refrigerator,Home Appliances,HP,5191,36377,46319.04,150,3.7,No Warranty,9.71,2024-09-02,9942.04,20
100005,Realme Keyboard,Electronics,Realme,5036,23800,33050.49,360,2.6,6 Months,23.24,2019-11-23,9250.49,10
101004,LG Tablet,Mobile,LG,5093,37433,50357.09,373,4.1,No Warranty,9.44,2020-12-28,12924.09,0
101746,Nike Wardrobe,Furniture,Nike,5076,26647,36216.97,413,4.7,No Warranty,11.08,2019-01-10,9569.97,5
100264,Logitech Watch,Fashion,Logitech,5185,35728,39957.57,495,4.3,3 Years,17.9,2019-12-15,4229.57,30
101589,Logitech Jacket,Fashion,Logitech,5170,48762,63386.96,290,3.2,6 Months,5.04,2024-05-24,14624.96,20
101854,Realme Badminton Racket,Sports,Realme,5136,24762,31989.17,127,4.8,2 Years,0.96,2024-01-30,7227.17,25
100444,Lenovo Watch,Fashion,Lenovo,5184,48329,70850.42,480,2.6,2 Years,7.11,2021-12-18,22521.42,30
101003,Nike Power Bank,Mobile,Nike,5076,47928,70125.52,188,4.8,No Warranty,14.98,2024-02-25,22197.52,10
101078,Havells Ceiling Fan,Home Appliances,Havells,5093,23185,30120.87,58,4.5,2 Years,23.77,2023-01-05,6935.87,15
100838,Boat Sneakers,Fashion,Boat,5042,438,567.62,171,4.7,No Warranty,29.71,2021-07-13,129.62,30
101814,Dell Yoga Mat,Sports,Dell,5110,48735,71542.57,0,4.3,3 Years,17.97,2020-06-09,22807.57,10
100305,Sony Football,Sports,Sony,5265,32632,51444.61,267,4.5,1 Year,5.18,2020-06-03,18812.61,10
101366,Nike Python Book,Books,Nike,5215,25740,38433.85,330,3.5,6 Months,7.61,2022-12-06,12693.85,30
101577,Samsung Sneakers,Fashion,Samsung,5100,31521,35740.96,169,3.3,3 Years,5.15,2020-02-19,4219.96,30
100314,Canon Microwave,Home Appliances,Canon,5106,48470,70941.06,53,3.8,6 Months,12.71,2019-09-03,22471.06,10
100150,Puma Smartphone,Mobile,Puma,5270,6728,9108.67,276,2.6,1 Year,26.32,2025-12-06,2380.67,10
101149,Adidas Table,Furniture,Adidas,5255,47504,53245.83,18,3.8,1 Year,13.06,2022-05-27,5741.83,20
101214,Apple Bookshelf,Furniture,Apple,5052,19901,24618.03,103,3.2,3 Years,14.25,2022-04-07,4717.03,0
100575,Boat Chair,Furniture,Boat,5109,23014,31764.1,326,2.5,6 Months,20.76,2021-11-08,8750.1,0
100051,Philips Jacket,Fashion,Philips,5259,40250,60677.01,456,3.6,3 Years,13.49,2020-10-13,20427.01,20
101572,LG Smartphone,Mobile,LG,5153,4911,6874.9,188,2.8,2 Years,11.6,2022-05-11,1963.9,5
100727,LG Microwave,Home Appliances,LG,5083,27129,33462.74,146,3.1,3 Years,7.24,2021-09-03,6333.74,20
100834,Realme Dumbbell,Sports,Realme,5066,37137,44110.01,301,4.4,6 Months,7.94,2025-05-23,6973.01,30
101378,Asus SQL Book,Books,Asus,5128,44861,57064.31,498,3.2,No Warranty,9.87,2021-12-13,12203.31,5
101116,Nike Sofa,Furniture,Nike,5205,44566,63217.87,216,4.9,No Warranty,26.81,2022-05-22,18651.87,20
101167,Philips Python Book,Books,Philips,5239,30425,33730.17,4,2.6,1 Year,14.51,2025-03-29,3305.17,15
100471,Bajaj Bookshelf,Furniture,Bajaj,5235,16043,23723.37,492,4.2,3 Years,25.89,2024-05-28,7680.37,15
100972,Nike Mixer Grinder,Home Appliances,Nike,5061,35431,54046.04,439,3.2,2 Years,8.95,2021-05-22,18615.04,30
100654,Mi Charger,Mobile,Mi,5268,15153,17323.47,438,3.7,6 Months,17.83,2024-03-10,2170.47,5
100400,Dell Python Book,Books,Dell,5230,30187,39910.06,293,2.7,2 Years,13.52,2020-05-01,9723.06,0
100512,Adidas Yoga Mat,Sports,Adidas,5083,39335,61253.92,283,2.7,6 Months,13.59,2021-12-14,21918.92,30
100321,Apple Python Book,Books,Apple,5282,26602,40629.25,284,3.1,2 Years,3.24,2020-07-26,14027.25,25
100020,Lenovo Charger,Mobile,Lenovo,5296,47505,74476.3,292,3.7,2 Years,24.26,2021-02-18,26971.3,15
100685,Philips Bookshelf,Furniture,Philips,5079,14814,16494.2,1,3.2,2 Years,3.9,2022-03-24,1680.2,10
100036,Asus Novel,Books,Asus,5053,13867,19982.81,341,3.4,3 Years,26.55,2023-07-23,6115.81,30
100903,Havells Sneakers,Fashion,Havells,5004,21178,25239.36,322,2.7,2 Years,2.29,2021-02-27,4061.36,5
101802,Samsung Chair,Furniture,Samsung,5155,13337,14786.31,500,3.1,2 Years,19.43,2025-06-03,1449.31,30
100828,Philips Refrigerator,Home Appliances,Philips,5069,39389,49796.7,467,4.1,No Warranty,18.34,2019-01-18,10407.7,15
101820,Apple Python Book,Books,Apple,5147,14638,21233.89,443,2.6,No Warranty,3.92,2025-11-28,6595.89,20
100408,Bajaj Data Science Book,Books,Bajaj,5091,33414,49804.93,466,4.2,6 Months,21.97,2020-06-09,16390.93,0
100921,Dell Keyboard,Electronics,Dell,5176,24854,28888.82,32,2.6,6 Months,14.44,2020-02-17,4034.82,0
100538,Nike Laptop,Electronics,Nike,5148,40798,63782.16,444,2.5,No Warranty,9.29,2024-04-13,22984.16,25
100759,Apple Charger,Mobile,Apple,5214,34572,51284.93,92,4.8,6 Months,23.09,2020-01-22,16712.93,20
101930,Philips Jeans,Fashion,Philips,5045,7257,11542.46,336,,2 Years,2.61,2019-06-28,4285.46,0
101063,Canon Cricket Bat,Sports,Canon,5119,20948,28460.76,223,2.7,6 Months,15.23,2025-06-21,7512.76,20
101200,Realme Bookshelf,Furniture,Realme,5215,13767,20030.92,19,4.2,3 Years,11.53,2025-07-19,6263.92,10
100246,Sony Laptop,Electronics,Sony,5170,5518,7448.91,222,3.9,No Warranty,26.86,2019-06-24,1930.91,0
101417,Puma Dumbbell,Sports,Puma,5140,13526,21237.66,334,3.5,No Warranty,12.59,2023-08-22,7711.66,0
101128,Realme Yoga Mat,Sports,Realme,5012,8173,10757.11,325,3.0,6 Months,5.29,2025-02-17,2584.11,0
100785,LG Refrigerator,Home Appliances,LG,5184,36592,41112.01,9,4.7,1 Year,20.37,2020-12-16,4520.01,5
101765,Realme Ceiling Fan,Home Appliances,Realme,5259,45086,57936.68,114,2.8,2 Years,11.2,2019-04-16,12850.68,20
100490,Sony Wardrobe,Furniture,Sony,5121,12151,18555.86,64,4.2,No Warranty,6.48,2023-06-15,6404.86,30
100155,Puma Novel,Books,Puma,5231,5596,8290.8,139,4.8,6 Months,24.97,2020-01-11,2694.8,0
100962,Puma Charger,Mobile,Puma,5049,38689,58446.37,250,3.8,3 Years,25.99,2025-03-09,19757.37,25
100854,Mi Microwave,Home Appliances,Mi,5100,7649,8958.52,225,4.1,1 Year,,2019-05-02,1309.52,5
101312,LG Yoga Mat,Sports,LG,5234,38696,58155.56,314,5.0,1 Year,22.69,2025-09-29,19459.56,30
100626,Boat AI Book,Books,Boat,5142,16964,20034.2,37,4.4,2 Years,11.78,2019-09-04,3070.2,0
100686,Bajaj Table,Furniture,Bajaj,5062,45178,64260.87,14,4.4,2 Years,29.83,2019-10-01,19082.87,0
101581,Boat AI Book,Books,Boat,5137,43394,63230.94,374,,6 Months,2.98,2023-04-22,19836.94,10
100570,Lenovo Vacuum Cleaner,Home Appliances,Lenovo,5169,8096,11717.42,140,3.8,3 Years,6.45,2021-05-06,3621.42,20
101934,Asus Power Bank,Mobile,Asus,5242,8718,12184.18,142,4.4,2 Years,25.12,2019-12-27,3466.18,25
100018,Philips Bookshelf,Furniture,Philips,5174,8030,9828.34,32,2.6,3 Years,7.06,2021-06-21,1798.34,20
100128,Adidas Microwave,Home Appliances,Adidas,5288,37724,45762.21,219,4.9,3 Years,18.48,2025-03-30,8038.21,10
101347,Apple Python Book,Books,Apple,5192,32707,39315.07,206,4.8,1 Year,18.73,2019-04-27,6608.07,0
101280,OnePlus AI Book,Books,OnePlus,5278,27675,39226.17,168,3.5,3 Years,0.57,2022-10-27,11551.17,20
101994,Asus Table,Furniture,Asus,5121,43793,49433.61,272,3.1,1 Year,28.49,2019-05-23,5640.61,15
100928,Dell Dumbbell,Sports,Dell,5244,22928,30126.43,476,5.0,No Warranty,22.08,2022-04-18,7198.43,30
100981,Apple Bookshelf,Furniture,Apple,5249,28564,38278.52,144,2.7,2 Years,7.58,2020-09-16,9714.52,25
101990,Logitech Refrigerator,Home Appliances,Logitech,5176,43711,51086.04,424,4.9,3 Years,20.92,2021-12-27,7375.04,5
100191,Puma Laptop,Electronics,Puma,5241,32533,45505.84,431,3.2,No Warranty,25.45,2023-11-01,12972.84,15
101140,Dell Python Book,Books,Dell,5050,38249,42537.54,491,3.0,6 Months,26.82,2023-01-12,4288.54,30
100993,Bajaj Chair,Furniture,Bajaj,5258,27559,37532.09,487,4.5,6 Months,18.05,2020-06-12,9973.09,5
101981,Asus Wardrobe,Furniture,Asus,5276,26175,40611.73,49,,No Warranty,20.58,2020-10-25,14436.73,20
101677,Bajaj Vacuum Cleaner,Home Appliances,Bajaj,5014,2746,3716.91,239,2.6,No Warranty,0.28,2021-12-06,970.91,20
100607,Canon AI Book,Books,Canon,5004,23385,28362.98,217,3.9,6 Months,21.42,2022-01-07,4977.98,15
100181,Samsung Bookshelf,Furniture,Samsung,5085,8237,11194.5,155,2.9,6 Months,10.51,2024-10-26,2957.5,20
100302,Dell Yoga Mat,Sports,Dell,5079,42078,57574.59,315,3.2,1 Year,2.55,2021-04-12,15496.59,5
100497,Realme SQL Book,Books,Realme,5192,15252,22853.35,280,3.0,3 Years,13.23,2021-10-20,7601.35,0
101717,Puma Data Science Book,Books,Puma,5100,37421,52740.85,499,4.9,6 Months,3.43,2021-07-02,15319.85,0
101731,Nike Printer,Electronics,Nike,5254,41879,51925.78,8,3.6,3 Years,8.59,2020-10-26,10046.78,0
101682,Samsung Keyboard,Electronics,Samsung,5271,8122,12447.99,129,2.8,3 Years,27.47,2019-01-21,4325.99,5
101658,Boat AI Book,Books,Boat,5118,6659,7620.26,298,4.8,1 Year,0.2,2022-11-30,961.26,20
100518,Bajaj Earbuds,Mobile,Bajaj,5032,5340,7123.72,327,,2 Years,24.7,2019-08-27,1783.72,30
101324,Nike Yoga Mat,Sports,Nike,5193,18459,29413.76,300,2.6,No Warranty,19.26,2022-02-04,10954.76,0
101070,Sony Yoga Mat,Sports,Sony,5092,11883,14846.35,462,4.1,3 Years,25.67,2020-04-25,2963.35,25
100477,Bajaj Jacket,Fashion,Bajaj,5262,12084,19240.11,468,3.2,6 Months,22.56,2020-06-09,7156.11,15
100158,Bajaj Cricket Bat,Sports,Bajaj,5041,29499,41524.98,463,2.5,6 Months,25.08,2025-02-25,12025.98,30
101244,Apple Table,Furniture,Apple,5061,20492,25346.18,179,3.4,3 Years,25.12,2019-12-19,4854.18,0
101196,Boat Charger,Mobile,Boat,5263,18195,24139.89,376,4.2,No Warranty,21.26,2022-07-13,5944.89,25
100017,Logitech Data Science Book,Books,Logitech,5103,13980,21871.11,386,4.3,2 Years,29.86,2023-03-10,7891.11,25
101536,Bajaj Cricket Bat,Sports,Bajaj,5209,40397,63612.91,260,4.1,6 Months,7.39,2024-11-05,23215.91,30
101073,Lenovo Printer,Electronics,Lenovo,5065,14502,16557.24,354,3.2,2 Years,6.14,2020-01-12,2055.24,10
101997,LG Badminton Racket,Sports,LG,5190,23725,37569.18,223,3.9,1 Year,11.91,2025-09-01,13844.18,20
100547,OnePlus Table,Furniture,OnePlus,5169,10110,13276.78,159,3.6,6 Months,6.36,2020-07-21,3166.78,0
101540,Boat Power Bank,Mobile,Boat,5176,6062,8763.91,499,3.8,3 Years,19.01,2021-10-27,2701.91,30
100659,Apple Dumbbell,Sports,Apple,5208,29908,39833.88,70,3.0,1 Year,18.88,2019-01-06,9925.88,20
101645,Dell Bookshelf,Furniture,Dell,5115,38535,51144.21,155,3.6,1 Year,25.22,2023-05-19,12609.21,20
101020,Puma Python Book,Books,Puma,5283,30272,35480.91,436,4.9,2 Years,7.43,2021-07-08,5208.91,25
101683,Adidas Mixer Grinder,Home Appliances,Adidas,5243,42290,50271.08,485,3.7,6 Months,15.57,2023-03-29,7981.08,15
101505,Dell Air Conditioner,Home Appliances,Dell,5242,39293,50438.4,420,3.9,1 Year,19.83,2023-03-01,11145.4,20
100960,Mi Desktop,Electronics,Mi,5046,26758,30316.27,327,3.4,1 Year,23.39,2020-08-22,3558.27,15
101907,Nike Mixer Grinder,Home Appliances,Nike,5262,42118,66196.97,301,4.4,2 Years,8.44,2025-03-04,24078.97,25
100284,Sony Watch,Fashion,Sony,5149,21310,33872.25,149,3.9,3 Years,29.57,2020-01-26,12562.25,15
100798,Puma Watch,Fashion,Puma,5160,14107,16172.4,282,3.8,6 Months,0.9,2025-01-20,2065.4,20
101646,Bajaj Refrigerator,Home Appliances,Bajaj,5009,14554,19197.67,68,4.5,2 Years,11.66,2025-03-09,4643.67,5
100226,Nike T-Shirt,Fashion,Nike,5018,13605,15423.25,304,3.6,No Warranty,7.49,2019-07-01,1818.25,20
100027,Nike Desktop,Electronics,Nike,5292,26561,30809.25,455,3.1,3 Years,1.38,2019-12-02,4248.25,15
101794,Mi Data Science Book,Books,Mi,5158,13416,16905.53,481,3.2,No Warranty,14.78,2024-03-11,3489.53,30
100438,Apple Table,Furniture,Apple,5224,20626,25227.4,113,3.2,1 Year,4.2,2022-09-20,4601.4,30
101974,Sony Jeans,Fashion,Sony,5001,47442,70071.66,83,2.6,3 Years,,2022-04-21,22629.66,0
101389,Asus Sofa,Furniture,Asus,5040,15481,19507.26,182,4.9,6 Months,,2021-10-08,4026.26,25
100230,Canon Mixer Grinder,Home Appliances,Canon,5210,34471,43411.65,213,2.9,2 Years,5.68,2025-01-12,8940.65,25
100038,Nike AI Book,Books,Nike,5056,17585,20743.25,359,3.5,No Warranty,25.79,2021-06-30,3158.25,15
100750,Bajaj Laptop,Electronics,Bajaj,5204,8829,13558.89,498,4.2,2 Years,21.31,2025-09-12,4729.89,30
101046,Samsung Sneakers,Fashion,Samsung,5110,23790,35560.81,242,2.6,No Warranty,28.59,2023-09-29,11770.81,5
101399,Lenovo Yoga Mat,Sports,Lenovo,5182,22598,26925.4,159,2.9,2 Years,26.4,2024-08-08,4327.4,15
100470,Boat Keyboard,Electronics,Boat,5132,7768,11663.43,489,4.7,3 Years,7.65,2023-12-19,3895.43,0
101714,Sony Ceiling Fan,Home Appliances,Sony,5294,26501,39171.38,361,4.1,2 Years,23.05,2025-06-03,12670.38,10
101993,OnePlus Dumbbell,Sports,OnePlus,5103,44841,57850.86,112,3.9,6 Months,26.64,2022-02-27,13009.86,20
100688,OnePlus Ceiling Fan,Home Appliances,OnePlus,5298,1249,1901.78,83,2.6,1 Year,13.94,2020-07-08,652.78,0
101867,OnePlus Jeans,Fashion,OnePlus,5226,26040,37712.16,281,,3 Years,11.56,2022-07-03,11672.16,5
100640,OnePlus Microwave,Home Appliances,OnePlus,5110,35875,41925.85,428,,3 Years,5.37,2019-09-16,6050.85,10
101742,Mi Data Science Book,Books,Mi,5134,12053,13875.04,99,3.8,2 Years,5.31,2025-02-14,1822.04,15
101219,Adidas AI Book,Books,Adidas,5078,27091,34018.91,172,2.6,3 Years,18.04,2019-01-23,6927.91,25
101159,Philips Yoga Mat,Sports,Philips,5018,7586,8425.35,428,3.2,3 Years,11.65,2019-12-13,839.35,0
101416,Asus Python Book,Books,Asus,5127,26442,29677.93,72,4.1,1 Year,26.48,2023-09-28,3235.93,30
101528,Asus Mixer Grinder,Home Appliances,Asus,5125,31205,40587.2,470,4.8,6 Months,3.81,2020-10-25,9382.2,10
101684,Havells Cricket Bat,Sports,Havells,5125,42550,48170.13,137,2.9,No Warranty,4.42,2023-06-27,5620.13,25
101301,Lenovo Earbuds,Mobile,Lenovo,5197,9702,13618.94,439,3.1,6 Months,1.03,2021-05-16,3916.94,30
101931,Nike Badminton Racket,Sports,Nike,5070,28974,32642.69,291,3.0,No Warranty,13.98,2023-10-29,3668.69,0
100801,OnePlus Data Science Book,Books,OnePlus,5274,46935,72616.4,321,4.6,6 Months,,2022-03-11,25681.4,30
101604,OnePlus Badminton Racket,Sports,OnePlus,5085,45965,54789.4,445,4.9,2 Years,2.98,2022-10-02,8824.4,0
100161,Nike Jacket,Fashion,Nike,5044,37499,49059.33,340,3.8,1 Year,2.22,2024-11-24,11560.33,0
100957,Canon Air Conditioner,Home Appliances,Canon,5234,42683,66236.76,204,2.7,1 Year,20.36,2020-08-09,23553.76,10
101187,Havells Dumbbell,Sports,Havells,5190,5591,6575.73,3,4.2,2 Years,,2023-12-02,984.73,10
100822,Nike Football,Sports,Nike,5156,36453,51973.79,64,3.9,2 Years,2.7,2024-08-11,15520.79,20
101703,Lenovo Watch,Fashion,Lenovo,5172,4916,5997.87,140,3.3,No Warranty,2.95,2019-05-30,1081.87,30
100878,Canon AI Book,Books,Canon,5275,10391,16571.54,66,3.5,No Warranty,11.79,2021-04-25,6180.54,25
100914,Adidas Cricket Bat,Sports,Adidas,5083,16314,22857.13,487,2.5,No Warranty,19.4,2023-04-24,6543.13,10
100153,Asus Python Book,Books,Asus,5237,44553,70107.05,225,4.4,2 Years,15.19,2023-09-11,25554.05,10
101860,Logitech Python Book,Books,Logitech,5209,7175,8727.13,243,4.7,1 Year,5.76,2021-10-15,1552.13,25
101800,Sony Jeans,Fashion,Sony,5284,2567,3957.51,135,3.7,2 Years,15.65,2024-09-03,1390.51,20
100510,Asus Backpack,Fashion,Asus,5194,28851,42312.72,10,3.4,6 Months,7.67,2019-06-11,13461.72,15
101136,Nike Python Book,Books,Nike,5244,6426,9206.08,255,3.3,6 Months,29.44,2021-08-27,2780.08,20
101251,Adidas Mouse,Electronics,Adidas,5060,14403,19211.36,16,3.8,6 Months,14.36,2024-03-28,4808.36,10
101685,Puma Backpack,Fashion,Puma,5158,47678,56519.2,292,3.5,6 Months,0.82,2023-09-16,8841.2,10
100104,Puma Mixer Grinder,Home Appliances,Puma,5203,1537,2442.25,337,3.2,3 Years,25.98,2019-07-20,905.25,0
101446,LG Smartphone,Mobile,LG,5043,41664,52511.19,364,3.4,2 Years,0.68,2025-08-14,10847.19,15
101444,Bajaj Wardrobe,Furniture,Bajaj,5186,11271,16721.31,300,4.8,3 Years,17.24,2024-01-07,5450.31,10
101761,Lenovo Table,Furniture,Lenovo,5151,23235,35160.0,313,3.0,6 Months,19.09,2020-06-29,11925.0,15
100587,Adidas Tablet,Mobile,Adidas,5287,7601,8419.08,318,3.8,6 Months,16.37,2025-02-28,818.08,0
101792,OnePlus Charger,Mobile,OnePlus,5088,40392,48755.13,210,4.9,2 Years,24.02,2025-07-24,8363.13,30
101144,Apple Jacket,Fashion,Apple,5129,14781,22329.12,148,3.5,1 Year,2.22,2020-10-08,7548.12,0
100054,Lenovo Power Bank,Mobile,Lenovo,5209,46395,55997.67,212,3.3,2 Years,12.59,2021-04-27,9602.67,20
100152,Puma Bookshelf,Furniture,Puma,5120,49408,72840.65,229,3.8,1 Year,28.97,2024-04-05,23432.65,25
100404,Apple Mouse,Electronics,Apple,5150,22471,28708.26,324,3.9,1 Year,21.12,2019-07-07,6237.26,10
101968,Apple Dumbbell,Sports,Apple,5087,11957,14282.91,358,2.7,3 Years,21.82,2020-12-01,2325.91,10
100208,Nike Dumbbell,Sports,Nike,5020,35171,51678.27,435,4.8,6 Months,12.65,2020-12-21,16507.27,15
101920,Dell Mixer Grinder,Home Appliances,Dell,5152,44072,64961.1,249,3.5,6 Months,23.56,2020-01-31,20889.1,25
101123,Boat Novel,Books,Boat,5290,39050,44856.72,148,3.7,1 Year,25.96,2020-05-12,5806.72,25
101909,Philips Football,Sports,Philips,5002,49356,64268.37,93,3.4,1 Year,28.32,2025-08-06,14912.37,25
100009,LG Badminton Racket,Sports,LG,5235,43054,58106.35,452,2.9,6 Months,7.55,2025-04-18,15052.35,5
101015,Boat Python Book,Books,Boat,5245,9784,12673.21,369,4.5,No Warranty,,2022-02-14,2889.21,5
101819,Nike Router,Electronics,Nike,5272,8618,10024.81,144,4.1,No Warranty,10.4,2021-12-05,1406.81,10
101061,Apple Laptop,Electronics,Apple,5266,10151,15178.33,430,4.6,,9.66,2020-11-29,5027.33,25
100453,Sony AI Book,Books,Sony,5074,14476,21933.77,307,4.5,6 Months,18.77,2024-09-23,7457.77,0
101676,Puma Sneakers,Fashion,Puma,5040,32287,43946.19,393,2.9,1 Year,15.14,2019-06-23,11659.19,5
100254,Dell Monitor,Electronics,Dell,5285,12380,16285.76,285,3.8,No Warranty,0.98,2022-12-20,3905.76,0
101328,LG AI Book,Books,LG,5236,12167,15338.13,116,3.4,6 Months,20.39,2021-11-26,3171.13,10
100897,Canon Jacket,Fashion,Canon,5069,44526,69561.93,394,3.3,1 Year,29.35,2024-05-28,25035.93,0
101756,Bajaj Yoga Mat,Sports,Bajaj,5278,40105,54787.39,196,2.9,3 Years,17.32,2023-11-23,14682.39,5
100881,OnePlus Jacket,Fashion,OnePlus,5021,32275,42929.05,294,4.3,1 Year,19.46,2024-02-13,10654.05,25
101596,Canon Python Book,Books,Canon,5150,32236,37192.91,303,4.0,3 Years,2.34,2025-11-14,4956.91,30
101914,OnePlus Dumbbell,Sports,OnePlus,5236,40852,53214.97,198,4.5,3 Years,7.18,2023-11-11,12362.97,15
100624,Realme Cricket Bat,Sports,Realme,5062,41917,48661.24,490,2.7,3 Years,4.07,2025-05-07,6744.24,15
100346,Dell Router,Electronics,Dell,5246,19403,29336.34,320,3.0,No Warranty,6.37,2022-04-10,9933.34,0
101724,Logitech Speaker,Electronics,Logitech,5075,6539,9390.04,351,4.4,3 Years,9.55,2022-10-11,2851.04,5
100263,Lenovo Mixer Grinder,Home Appliances,Lenovo,5038,46973,61608.09,193,3.6,3 Years,14.48,2023-06-30,14635.09,25
101635,Lenovo Table,Furniture,Lenovo,5261,11199,16450.56,420,3.1,2 Years,0.36,2024-11-12,5251.56,5
101322,Boat AI Book,Books,Boat,5111,36673,50608.23,102,4.0,2 Years,25.72,2020-03-13,13935.23,30
101439,Samsung Backpack,Fashion,Samsung,5044,44414,51010.91,33,2.6,No Warranty,10.08,2020-01-04,6596.91,15
100151,Canon Charger,Mobile,Canon,5085,10209,12058.09,425,4.3,No Warranty,12.44,2021-08-30,1849.09,15
100473,Adidas T-Shirt,Fashion,Adidas,5176,16369,20357.22,204,2.7,6 Months,14.4,2022-12-19,3988.22,15
100641,Lenovo Keyboard,Electronics,Lenovo,5190,49746,65046.73,356,3.9,2 Years,7.46,2025-07-11,15300.73,30
101732,Lenovo Speaker,Electronics,Lenovo,5211,47680,62060.75,441,4.2,3 Years,4.29,2019-03-21,14380.75,20
101908,LG Cricket Bat,Sports,LG,5162,20734,26014.22,443,4.6,No Warranty,1.24,2021-03-24,5280.22,10
100551,Realme Keyboard,Electronics,Realme,5119,37261,52395.71,305,3.1,No Warranty,10.91,2024-05-06,15134.71,25
101803,Boat Data Science Book,Books,Boat,5084,7274,9675.2,177,4.9,3 Years,26.98,2020-01-19,2401.2,25
100929,Lenovo Jeans,Fashion,Lenovo,5259,34182,52575.92,401,2.6,2 Years,23.95,2022-05-19,18393.92,20
100489,Adidas Badminton Racket,Sports,Adidas,5228,39774,56571.44,138,4.5,1 Year,22.49,2024-11-03,16797.44,5
101835,OnePlus SQL Book,Books,OnePlus,5034,298,374.74,341,3.3,6 Months,1.46,2025-11-05,76.74,0
101172,Havells Desktop,Electronics,Havells,5122,29185,33755.12,39,3.0,,11.27,2023-08-31,4570.12,25
100147,Realme Air Conditioner,Home Appliances,Realme,5073,9954,12608.54,298,4.8,1 Year,29.04,2023-05-25,2654.54,30
101913,Mi Printer,Electronics,Mi,5281,49921,59771.59,214,3.0,3 Years,4.4,2024-12-28,9850.59,30
101954,Boat Mouse,Electronics,Boat,5280,40429,56936.15,89,3.4,6 Months,27.3,2025-05-11,16507.15,10
100403,Boat AI Book,Books,Boat,5243,36810,54615.3,307,,1 Year,21.53,2020-04-12,17805.3,20
100955,Realme Jacket,Fashion,Realme,5051,35372,47939.5,352,4.2,No Warranty,7.27,2021-02-09,12567.5,25
101903,Samsung Watch,Fashion,Samsung,5109,46741,64924.98,473,2.9,No Warranty,1.53,2020-04-24,18183.98,15
100660,Canon Novel,Books,Canon,5152,45369,57457.71,16,3.6,1 Year,21.0,2025-11-13,12088.71,15
101373,Apple Microwave,Home Appliances,Apple,5125,6727,9798.2,248,4.0,6 Months,17.81,2021-12-24,3071.2,10
100464,Lenovo Novel,Books,Lenovo,5046,31011,48468.05,222,2.7,6 Months,11.25,2025-10-30,17457.05,5
101350,Mi Wardrobe,Furniture,Mi,5001,28963,33805.69,308,3.3,2 Years,27.01,2021-11-18,4842.69,20
100187,Boat Mixer Grinder,Home Appliances,Boat,5205,48216,76856.87,176,2.8,1 Year,15.55,2020-03-10,28640.87,20
101148,Samsung Backpack,Fashion,Samsung,5214,22765,36208.37,486,4.0,3 Years,27.9,2025-03-08,13443.37,0
101225,Lenovo Mixer Grinder,Home Appliances,Lenovo,5243,10863,14797.46,424,2.5,2 Years,5.54,2024-04-11,3934.46,15
100609,Lenovo Football,Sports,Lenovo,5144,47953,70282.15,439,3.7,No Warranty,15.8,2025-11-03,22329.15,5
100144,Boat Cricket Bat,Sports,Boat,5032,39749,53176.79,77,3.6,1 Year,29.48,2019-12-12,13427.79,5
100752,Apple Football,Sports,Apple,5155,16723,22614.03,195,4.9,1 Year,4.14,2025-04-10,5891.03,20
101535,Canon Printer,Electronics,Canon,5192,1913,2288.53,371,3.5,3 Years,25.12,2021-07-09,375.53,0
100982,Sony Dumbbell,Sports,Sony,5135,16449,20406.13,58,5.0,6 Months,20.06,2023-10-24,3957.13,15
100198,Samsung Jeans,Fashion,Samsung,5195,38341,51385.54,268,2.9,6 Months,1.14,2020-03-26,13044.54,5
101634,Dell Python Book,Books,Dell,5292,21993,26043.89,332,4.3,No Warranty,19.0,2019-03-10,4050.89,15
100884,Dell Mixer Grinder,Home Appliances,Dell,5112,45847,67086.49,461,4.8,2 Years,29.77,2025-03-14,21239.49,20
100280,HP Watch,Fashion,HP,5279,37633,43545.27,396,4.6,,16.35,2019-06-20,5912.27,0
100294,Canon Mouse,Electronics,Canon,5053,5954,8724.88,52,3.3,1 Year,4.29,2020-06-29,2770.88,25
101847,Philips Jacket,Fashion,Philips,5014,855,1170.97,31,3.1,No Warranty,12.68,2022-08-04,315.97,30
100401,Apple Office Desk,Furniture,Apple,5286,6826,8885.54,18,3.9,No Warranty,23.8,2025-12-10,2059.54,20
100123,Logitech Watch,Fashion,Logitech,5283,6599,9875.72,58,,6 Months,13.02,2021-07-24,3276.72,30
101208,Apple Watch,Fashion,Apple,5047,47431,52674.92,194,4.5,1 Year,27.38,2025-03-14,5243.92,25
100203,Adidas Backpack,Fashion,Adidas,5279,18960,22011.37,346,3.4,2 Years,24.59,2020-08-22,3051.37,20
